Make,Model,Year,Engine Fuel Type,Transmission Type,MSRP
BMW,4 Series,2016,premium unleaded (required),AUTOMATIC,48150
BMW,4 Series,2016,premium unleaded (required),AUTOMATIC,56950
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,50300
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,52300
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,50500
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,44150
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,42150
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,59300
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,57300
BMW,4 Series,2017,premium unleaded (recommended),AUTOMATIC,48500
Mercedes-Benz,400-Class,1992,regular unleaded,AUTOMATIC,2168
Mercedes-Benz,400-Class,1992,regular unleaded,AUTOMATIC,2497
Mercedes-Benz,400-Class,1993,regular unleaded,AUTOMATIC,2278
Mercedes-Benz,400-Class,1993,regular unleaded,AUTOMATIC,2650
Mercedes-Benz,420-Class,1990,regular unleaded,AUTOMATIC,2000
Mercedes-Benz,420-Class,1991,regular unleaded,AUTOMATIC,2186
Ferrari,456M,2001,premium unleaded (required),AUTOMATIC,223970
Ferrari,456M,2001,premium unleaded (required),MANUAL,219775
Ferrari,456M,2002,premium unleaded (required),AUTOMATIC,228625
Ferrari,456M,2002,premium unleaded (required),MANUAL,224585
Ferrari,456M,2003,premium unleaded (required),AUTOMATIC,228625
Ferrari,456M,2003,premium unleaded (required),MANUAL,224585
Ferrari,458 Italia,2013,premium unleaded (required),AUTOMATED_MANUAL,257412
Ferrari,458 Italia,2013,premium unleaded (required),AUTOMATED_MANUAL,233509
Ferrari,458 Italia,2014,premium unleaded (required),AUTOMATED_MANUAL,233509
Ferrari,458 Italia,2014,premium unleaded (required),AUTOMATED_MANUAL,288000
Ferrari,458 Italia,2014,premium unleaded (required),AUTOMATED_MANUAL,257412
Ferrari,458 Italia,2015,premium unleaded (required),AUTOMATED_MANUAL,239340
Ferrari,458 Italia,2015,premium unleaded (required),AUTOMATED_MANUAL,263553
Ferrari,458 Italia,2015,premium unleaded (required),AUTOMATED_MANUAL,291744
Alfa Romeo,4C,2015,premium unleaded (required),AUTOMATED_MANUAL,63900
Alfa Romeo,4C,2015,premium unleaded (required),AUTOMATED_MANUAL,68400
Alfa Romeo,4C,2015,premium unleaded (required),AUTOMATED_MANUAL,53900
Alfa Romeo,4C,2016,premium unleaded (required),AUTOMATED_MANUAL,55900
Alfa Romeo,4C,2016,premium unleaded (required),AUTOMATED_MANUAL,65900
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,41365
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,35740
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,37615
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,34695
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,35725
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,43400
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,32820
Toyota,4Runner,2014,regular unleaded,AUTOMATIC,38645
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,37825
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,43620
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,36115
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,35950
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,33210
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,38855
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,41585
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,35085
Toyota,4Runner,2015,regular unleaded,AUTOMATIC,41310
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,36690
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,44360
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,39595
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,41850
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,42325
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,35885
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,38565
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,36915
Toyota,4Runner,2016,regular unleaded,AUTOMATIC,34010
BMW,5 Series Gran Turismo,2015,premium unleaded (required),AUTOMATIC,60700
BMW,5 Series Gran Turismo,2015,premium unleaded (required),AUTOMATIC,71400
BMW,5 Series Gran Turismo,2015,premium unleaded (required),AUTOMATIC,63000
BMW,5 Series Gran Turismo,2015,premium unleaded (required),AUTOMATIC,69100
BMW,5 Series Gran Turismo,2016,premium unleaded (required),AUTOMATIC,63200
BMW,5 Series Gran Turismo,2016,premium unleaded (required),AUTOMATIC,72500
BMW,5 Series Gran Turismo,2016,premium unleaded (required),AUTOMATIC,60900
BMW,5 Series Gran Turismo,2017,premium unleaded (required),AUTOMATIC,63200
BMW,5 Series Gran Turismo,2017,premium unleaded (required),AUTOMATIC,60900
BMW,5 Series Gran Turismo,2017,premium unleaded (required),AUTOMATIC,72500
BMW,5 Series,2015,premium unleaded (required),AUTOMATIC,67200
BMW,5 Series,2015,premium unleaded (required),AUTOMATIC,57900
BMW,5 Series,2015,diesel,AUTOMATIC,57100
BMW,5 Series,2015,premium unleaded (required),AUTOMATIC,52250
BMW,5 Series,2015,diesel,AUTOMATIC,59400
BMW,5 Series,2015,premium unleaded (required),AUTOMATIC,64900
BMW,5 Series,2015,premium unleaded (required),AUTOMATIC,49950
BMW,5 Series,2015,premium unleaded (required),AUTOMATIC,55600
BMW,5 Series,2016,diesel,AUTOMATIC,57350
BMW,5 Series,2016,premium unleaded (required),AUTOMATIC,58150
BMW,5 Series,2016,premium unleaded (required),AUTOMATIC,55850
BMW,5 Series,2016,premium unleaded (required),AUTOMATIC,52500
BMW,5 Series,2016,premium unleaded (required),AUTOMATIC,50200
BMW,5 Series,2016,premium unleaded (required),AUTOMATIC,68600
BMW,5 Series,2016,premium unleaded (required),AUTOMATIC,66300
BMW,5 Series,2016,diesel,AUTOMATIC,59650
Mercedes-Benz,500-Class,1991,regular unleaded,AUTOMATIC,4155
Mercedes-Benz,500-Class,1992,regular unleaded,AUTOMATIC,2427
Mercedes-Benz,500-Class,1992,regular unleaded,AUTOMATIC,3245
Mercedes-Benz,500-Class,1992,regular unleaded,AUTOMATIC,4701
Mercedes-Benz,500-Class,1993,regular unleaded,AUTOMATIC,3176
Mercedes-Benz,500-Class,1993,regular unleaded,AUTOMATIC,3613
Mercedes-Benz,500-Class,1993,regular unleaded,AUTOMATIC,5140
Mercedes-Benz,500-Class,1993,regular unleaded,AUTOMATIC,2692
FIAT,500e,2015,electric,DIRECT_DRIVE,31800
FIAT,500e,2016,electric,DIRECT_DRIVE,31800
FIAT,500e,2017,electric,DIRECT_DRIVE,31800
FIAT,500,2015,premium unleaded (recommended),MANUAL,26595
FIAT,500,2015,premium unleaded (recommended),MANUAL,18700
FIAT,500,2015,premium unleaded (recommended),MANUAL,19700
FIAT,500,2015,premium unleaded (recommended),MANUAL,22800
FIAT,500,2015,premium unleaded (recommended),MANUAL,24700
FIAT,500,2015,premium unleaded (recommended),MANUAL,22495
FIAT,500,2015,premium unleaded (recommended),MANUAL,17495
FIAT,500,2015,premium unleaded (recommended),MANUAL,20345
FIAT,500,2015,premium unleaded (recommended),MANUAL,17700
FIAT,500,2015,premium unleaded (recommended),MANUAL,20400
FIAT,500,2015,premium unleaded (recommended),MANUAL,16845
FIAT,500,2016,premium unleaded (recommended),MANUAL,26695
FIAT,500,2016,premium unleaded (recommended),MANUAL,21295
FIAT,500,2016,premium unleaded (recommended),MANUAL,20395
FIAT,500,2016,premium unleaded (recommended),MANUAL,17745
FIAT,500,2016,premium unleaded (recommended),MANUAL,22575
FIAT,500,2016,premium unleaded (recommended),MANUAL,24495
FIAT,500,2016,premium unleaded (recommended),MANUAL,16995
FIAT,500,2016,premium unleaded (recommended),MANUAL,20395
FIAT,500,2016,premium unleaded (recommended),MANUAL,19700
FIAT,500,2016,premium unleaded (recommended),MANUAL,17900
FIAT,500,2016,premium unleaded (recommended),MANUAL,21395
FIAT,500,2017,premium unleaded (recommended),MANUAL,19995
FIAT,500,2017,premium unleaded (recommended),AUTOMATIC,19390
FIAT,500,2017,premium unleaded (recommended),AUTOMATIC,17485
FIAT,500,2017,premium unleaded (recommended),AUTOMATIC,20885
FIAT,500,2017,premium unleaded (recommended),MANUAL,21490
FIAT,500,2017,premium unleaded (recommended),AUTOMATIC,15990
FIAT,500L,2015,premium unleaded (recommended),MANUAL,19345
FIAT,500L,2015,premium unleaded (recommended),MANUAL,23095
FIAT,500L,2015,premium unleaded (recommended),AUTOMATIC,24695
FIAT,500L,2015,premium unleaded (recommended),MANUAL,21695
FIAT,500L,2015,premium unleaded (recommended),MANUAL,20695
FIAT,500L,2016,premium unleaded (recommended),MANUAL,21880
FIAT,500L,2016,premium unleaded (recommended),MANUAL,23395
FIAT,500L,2016,premium unleaded (recommended),AUTOMATIC,24795
FIAT,500L,2016,premium unleaded (recommended),MANUAL,20795
FIAT,500L,2016,premium unleaded (recommended),MANUAL,19495
FIAT,500L,2017,premium unleaded (recommended),AUTOMATIC,23695
FIAT,500L,2017,premium unleaded (recommended),AUTOMATIC,20995
FIAT,500L,2017,premium unleaded (recommended),AUTOMATIC,22995
FIAT,500X,2016,regular unleaded,AUTOMATIC,24635
FIAT,500X,2016,regular unleaded,AUTOMATIC,25135
FIAT,500X,2016,regular unleaded,AUTOMATIC,29235
FIAT,500X,2016,regular unleaded,AUTOMATIC,23335
FIAT,500X,2016,regular unleaded,AUTOMATIC,22735
FIAT,500X,2016,regular unleaded,AUTOMATIC,27035
FIAT,500X,2016,premium unleaded (recommended),MANUAL,20000
FIAT,500X,2016,regular unleaded,AUTOMATIC,27335
FIAT,500X,2016,regular unleaded,AUTOMATIC,25235
FIAT,500X,2017,regular unleaded,AUTOMATIC,27035
FIAT,500X,2017,regular unleaded,AUTOMATIC,25135
FIAT,500X,2017,regular unleaded,AUTOMATIC,25235
FIAT,500X,2017,regular unleaded,AUTOMATIC,23890
FIAT,500X,2017,regular unleaded,AUTOMATIC,23335
FIAT,500X,2017,premium unleaded (recommended),MANUAL,19995
Ferrari,550,2001,premium unleaded (required),MANUAL,248500
Ferrari,550,2001,premium unleaded (required),MANUAL,205840
Mercedes-Benz,560-Class,1990,regular unleaded,AUTOMATIC,2323
Mercedes-Benz,560-Class,1990,regular unleaded,AUTOMATIC,2170
Mercedes-Benz,560-Class,1991,regular unleaded,AUTOMATIC,2443
Mercedes-Benz,560-Class,1991,regular unleaded,AUTOMATIC,2304
McLaren,570S,2016,premium unleaded (required),AUTOMATED_MANUAL,184900
Ferrari,575M,2002,premium unleaded (required),MANUAL,214670
Ferrari,575M,2002,premium unleaded (required),AUTOMATED_MANUAL,224670
Ferrari,575M,2003,premium unleaded (required),MANUAL,217890
Ferrari,575M,2003,premium unleaded (required),AUTOMATED_MANUAL,228339
Ferrari,575M,2004,premium unleaded (required),AUTOMATED_MANUAL,228339
Ferrari,575M,2004,premium unleaded (required),MANUAL,217890
Maybach,57,2010,premium unleaded (required),AUTOMATIC,366000
Maybach,57,2010,premium unleaded (required),AUTOMATIC,455500
Maybach,57,2010,premium unleaded (required),AUTOMATIC,405500
Maybach,57,2011,premium unleaded (required),AUTOMATIC,372500
Maybach,57,2011,premium unleaded (required),AUTOMATIC,412000
Maybach,57,2012,premium unleaded (required),AUTOMATIC,379050
Maybach,57,2012,premium unleaded (required),AUTOMATIC,418950
Ferrari,599,2009,premium unleaded (required),AUTOMATED_MANUAL,320580
Ferrari,599,2009,premium unleaded (required),MANUAL,310543
Ferrari,599,2010,premium unleaded (required),MANUAL,310543
Ferrari,599,2011,premium unleaded (required),AUTOMATED_MANUAL,320580
Ferrari,599,2011,premium unleaded (required),AUTOMATED_MANUAL,410000
Mazda,5,2013,regular unleaded,AUTOMATIC,24470
Mazda,5,2013,regular unleaded,AUTOMATIC,20940
Mazda,5,2013,regular unleaded,MANUAL,19940
Mazda,5,2013,regular unleaded,AUTOMATIC,22070
Mazda,5,2014,regular unleaded,MANUAL,20140
Mazda,5,2014,regular unleaded,AUTOMATIC,24670
Mazda,5,2014,regular unleaded,AUTOMATIC,21140
Mazda,5,2014,regular unleaded,AUTOMATIC,22270
Mazda,5,2015,regular unleaded,AUTOMATIC,24770
Mazda,5,2015,regular unleaded,AUTOMATIC,22370
Mazda,5,2015,regular unleaded,AUTOMATIC,21240
BMW,6 Series Gran Coupe,2015,premium unleaded (required),AUTOMATIC,92600
BMW,6 Series Gran Coupe,2015,premium unleaded (required),AUTOMATIC,81300
BMW,6 Series Gran Coupe,2015,premium unleaded (required),AUTOMATIC,78300
BMW,6 Series Gran Coupe,2015,premium unleaded (required),AUTOMATIC,89600
BMW,6 Series Gran Coupe,2016,premium unleaded (required),AUTOMATIC,93900
BMW,6 Series Gran Coupe,2016,premium unleaded (required),AUTOMATIC,82500
BMW,6 Series Gran Coupe,2016,premium unleaded (required),AUTOMATIC,90900
BMW,6 Series Gran Coupe,2016,premium unleaded (required),AUTOMATIC,79500
BMW,6 Series Gran Coupe,2017,premium unleaded (required),AUTOMATIC,91200
BMW,6 Series Gran Coupe,2017,premium unleaded (required),AUTOMATIC,82800
BMW,6 Series Gran Coupe,2017,premium unleaded (required),AUTOMATIC,94200
BMW,6 Series Gran Coupe,2017,premium unleaded (required),AUTOMATIC,79800
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,94900
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,86600
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,79100
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,76100
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,90400
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,83600
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,87400
BMW,6 Series,2015,premium unleaded (required),AUTOMATIC,97900
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,87800
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,77300
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,99200
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,96200
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,80300
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,84800
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,91700
BMW,6 Series,2016,premium unleaded (required),AUTOMATIC,88700
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,92000
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,77600
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,89000
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,80600
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,85100
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,88100
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,96500
BMW,6 Series,2017,premium unleaded (required),AUTOMATIC,99500
Mercedes-Benz,600-Class,1992,regular unleaded,AUTOMATIC,2960
Mercedes-Benz,600-Class,1993,regular unleaded,AUTOMATIC,3108
Mercedes-Benz,600-Class,1993,regular unleaded,AUTOMATIC,4623
Mercedes-Benz,600-Class,1993,regular unleaded,AUTOMATIC,3211
Pontiac,6000,1990,regular unleaded,AUTOMATIC,2000
Pontiac,6000,1990,regular unleaded,AUTOMATIC,2000
Pontiac,6000,1990,regular unleaded,AUTOMATIC,2000
Pontiac,6000,1990,regular unleaded,AUTOMATIC,2000
Pontiac,6000,1990,regular unleaded,AUTOMATIC,2000
Pontiac,6000,1991,regular unleaded,AUTOMATIC,2000
Pontiac,6000,1991,regular unleaded,AUTOMATIC,2000
Pontiac,6000,1991,regular unleaded,AUTOMATIC,2000
Ferrari,612 Scaglietti,2009,premium unleaded (required),AUTOMATED_MANUAL,313088
Ferrari,612 Scaglietti,2010,premium unleaded (required),AUTOMATED_MANUAL,313088
Ferrari,612 Scaglietti,2011,premium unleaded (required),AUTOMATED_MANUAL,313088
Mazda,626,2000,regular unleaded,MANUAL,2080
Mazda,626,2000,regular unleaded,MANUAL,2234
Mazda,626,2000,regular unleaded,MANUAL,2000
Mazda,626,2000,regular unleaded,AUTOMATIC,2146
Mazda,626,2001,premium unleaded (required),MANUAL,22935
Mazda,626,2001,premium unleaded (required),MANUAL,19935
Mazda,626,2001,regular unleaded,AUTOMATIC,20935
Mazda,626,2001,regular unleaded,MANUAL,18735
Mazda,626,2002,premium unleaded (required),MANUAL,19985
Mazda,626,2002,regular unleaded,MANUAL,18785
Mazda,626,2002,premium unleaded (required),MANUAL,21885
Maybach,62,2010,premium unleaded (required),AUTOMATIC,456500
Maybach,62,2010,premium unleaded (required),AUTOMATIC,417000
Maybach,62,2010,premium unleaded (required),AUTOMATIC,506500
Maybach,62,2011,premium unleaded (required),AUTOMATIC,423500
Maybach,62,2011,premium unleaded (required),AUTOMATIC,463000
Maybach,62,2012,premium unleaded (required),AUTOMATIC,470350
Maybach,62,2012,premium unleaded (required),AUTOMATIC,430450
McLaren,650S Coupe,2015,premium unleaded (required),AUTOMATED_MANUAL,265500
McLaren,650S Spider,2015,premium unleaded (required),AUTOMATED_MANUAL,280225
Mazda,6,2015,regular unleaded,AUTOMATIC,24895
Mazda,6,2015,regular unleaded,AUTOMATIC,22895
Mazda,6,2015,regular unleaded,MANUAL,23845
Mazda,6,2015,regular unleaded,MANUAL,21190
Mazda,6,2015,regular unleaded,AUTOMATIC,29895
Mazda,6,2016,regular unleaded,AUTOMATIC,22995
Mazda,6,2016,regular unleaded,AUTOMATIC,24995
Mazda,6,2016,regular unleaded,MANUAL,21495
Mazda,6,2016,regular unleaded,AUTOMATIC,30195
Mazda,6,2016,regular unleaded,MANUAL,23945
Mazda,6,2017,regular unleaded,AUTOMATIC,30695
Mazda,6,2017,regular unleaded,MANUAL,21945
Mazda,6,2017,regular unleaded,MANUAL,24195
Mazda,6,2017,regular unleaded,AUTOMATIC,22995
Mazda,6,2017,regular unleaded,AUTOMATIC,25245
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,141200
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,78000
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,91000
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,94000
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,81000
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,74000
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,87300
BMW,7 Series,2015,premium unleaded (required),AUTOMATIC,90300
BMW,7 Series,2015,diesel,AUTOMATIC,82500
BMW,7 Series,2016,premium unleaded (required),AUTOMATIC,94400
BMW,7 Series,2016,premium unleaded (required),AUTOMATIC,81300
BMW,7 Series,2016,premium unleaded (required),AUTOMATIC,97400
BMW,7 Series,2017,premium unleaded (required),AUTOMATIC,94600
BMW,7 Series,2017,premium unleaded (required),AUTOMATIC,97600
BMW,7 Series,2017,premium unleaded (required),AUTOMATIC,84500
BMW,7 Series,2017,premium unleaded (required),AUTOMATIC,81500
Porsche,718 Cayman,2017,premium unleaded (required),MANUAL,53900
Porsche,718 Cayman,2017,premium unleaded (required),MANUAL,66300
Volvo,740,1990,regular unleaded,MANUAL,2000
Volvo,740,1990,regular unleaded,MANUAL,2000
Volvo,740,1990,regular unleaded,MANUAL,2000
Volvo,740,1990,regular unleaded,MANUAL,2000
Volvo,740,1990,regular unleaded,MANUAL,2000
Volvo,740,1990,regular unleaded,MANUAL,2000
Volvo,740,1991,regular unleaded,AUTOMATIC,2000
Volvo,740,1991,regular unleaded,MANUAL,2000
Volvo,740,1991,regular unleaded,AUTOMATIC,2000
Volvo,740,1991,regular unleaded,AUTOMATIC,2000
Volvo,740,1991,regular unleaded,MANUAL,2000
Volvo,740,1991,regular unleaded,AUTOMATIC,2000
Volvo,740,1992,regular unleaded,AUTOMATIC,2000
Volvo,740,1992,regular unleaded,AUTOMATIC,2000
Volvo,740,1992,regular unleaded,AUTOMATIC,2000
Volvo,740,1992,regular unleaded,AUTOMATIC,2000
Volvo,760,1990,regular unleaded,AUTOMATIC,2000
Volvo,760,1990,regular unleaded,AUTOMATIC,2000
Volvo,760,1990,regular unleaded,AUTOMATIC,2000
Volvo,780,1990,regular unleaded,AUTOMATIC,2000
Volvo,780,1990,regular unleaded,AUTOMATIC,2000
BMW,8 Series,1995,regular unleaded,AUTOMATIC,4784
BMW,8 Series,1995,regular unleaded,AUTOMATIC,5858
BMW,8 Series,1995,regular unleaded,MANUAL,8488
BMW,8 Series,1996,regular unleaded,AUTOMATIC,6954
BMW,8 Series,1996,regular unleaded,AUTOMATIC,5680
BMW,8 Series,1997,regular unleaded,AUTOMATIC,7624
BMW,8 Series,1997,regular unleaded,AUTOMATIC,6693
Audi,80,1990,regular unleaded,MANUAL,2000
Audi,80,1990,regular unleaded,MANUAL,2000
Audi,80,1991,regular unleaded,MANUAL,2000
Audi,80,1991,regular unleaded,MANUAL,2000
Audi,80,1992,regular unleaded,MANUAL,2000
Audi,80,1992,regular unleaded,MANUAL,2000
Volvo,850,1995,regular unleaded,AUTOMATIC,2000
Volvo,850,1995,regular unleaded,MANUAL,2000
Volvo,850,1995,regular unleaded,AUTOMATIC,2000
Volvo,850,1995,regular unleaded,MANUAL,2000
Volvo,850,1995,regular unleaded,MANUAL,2000
Volvo,850,1995,regular unleaded,AUTOMATIC,2000
Volvo,850,1995,regular unleaded,MANUAL,2000
Volvo,850,1995,regular unleaded,AUTOMATIC,2000
Volvo,850,1996,regular unleaded,AUTOMATIC,2000
Volvo,850,1996,regular unleaded,AUTOMATIC,2000
Volvo,850,1996,regular unleaded,MANUAL,2000
Volvo,850,1996,regular unleaded,AUTOMATIC,2000
Volvo,850,1996,regular unleaded,AUTOMATIC,2000
Volvo,850,1996,regular unleaded,MANUAL,2000
Volvo,850,1996,regular unleaded,AUTOMATIC,2000
Volvo,850,1996,regular unleaded,AUTOMATIC,2000
Volvo,850,1996,regular unleaded,MANUAL,2000
Volvo,850,1996,regular unleaded,MANUAL,2000
Volvo,850,1997,regular unleaded,MANUAL,2000
Volvo,850,1997,regular unleaded,MANUAL,2000
Volvo,850,1997,regular unleaded,AUTOMATIC,2000
Volvo,850,1997,regular unleaded,AUTOMATIC,2000
Volvo,850,1997,regular unleaded,AUTOMATIC,2091
Volvo,850,1997,regular unleaded,AUTOMATIC,2000
Volvo,850,1997,regular unleaded,AUTOMATIC,2000
Volvo,850,1997,regular unleaded,AUTOMATIC,2000
Toyota,86,2017,premium unleaded (recommended),MANUAL,26255
Toyota,86,2017,premium unleaded (recommended),AUTOMATIC,26975
Saab,9-2X,2005,premium unleaded (required),MANUAL,26950
Saab,9-2X,2005,regular unleaded,MANUAL,22990
Saab,9-2X,2006,premium unleaded (required),MANUAL,26950
Saab,9-2X,2006,regular unleaded,MANUAL,22990
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),MANUAL,28900
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),MANUAL,44080
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),MANUAL,46080
Saab,9-3 Griffin,2012,premium unleaded (recommended),MANUAL,37115
