Make,Model,Year,Engine Fuel Type,Engine HP,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Style,MSRP
Aston Martin,DBS,2011,premium unleaded (required),510,AUTOMATIC,rear wheel drive,2,Coupe,273104
Aston Martin,DBS,2011,premium unleaded (required),510,AUTOMATIC,rear wheel drive,2,Convertible,286739
Aston Martin,DBS,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Convertible,295987
Aston Martin,DBS,2012,premium unleaded (required),510,AUTOMATIC,rear wheel drive,2,Coupe,275861
Aston Martin,DBS,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,284576
Aston Martin,DBS,2012,premium unleaded (required),510,AUTOMATIC,rear wheel drive,2,Convertible,296387
Aston Martin,DBS,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Convertible,290461
Aston Martin,DBS,2012,premium unleaded (required),510,AUTOMATIC,rear wheel drive,2,Coupe,284976
Aston Martin,DBS,2012,premium unleaded (required),510,AUTOMATIC,rear wheel drive,2,Convertible,290861
Aston Martin,DBS,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,275461
Aston Martin,Rapide,2010,premium unleaded (required),470,AUTOMATIC,rear wheel drive,4,Sedan,197850
Aston Martin,Rapide,2011,premium unleaded (required),470,AUTOMATIC,rear wheel drive,4,Sedan,207895
Aston Martin,Rapide,2012,premium unleaded (required),470,AUTOMATIC,rear wheel drive,4,Sedan,226850
Aston Martin,Rapide,2012,premium unleaded (required),470,AUTOMATIC,rear wheel drive,4,Sedan,207895
Aston Martin,Rapide S,2014,premium unleaded (required),550,AUTOMATIC,rear wheel drive,4,Sedan,198250
Aston Martin,Rapide S,2015,premium unleaded (required),552,AUTOMATIC,rear wheel drive,4,Sedan,203995
Aston Martin,Rapide S,2016,premium unleaded (required),552,AUTOMATIC,rear wheel drive,4,Sedan,206000
Aston Martin,V12 Vanquish,2004,premium unleaded (required),460,AUTOMATIC,rear wheel drive,2,Coupe,234260
Aston Martin,V12 Vanquish,2005,premium unleaded (required),460,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,234260
Aston Martin,V12 Vanquish,2005,premium unleaded (required),520,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,255000
Aston Martin,V12 Vanquish,2006,premium unleaded (required),520,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,260000
Aston Martin,V12 Vantage,2011,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,191995
Aston Martin,V12 Vantage,2011,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,180535
Aston Martin,V12 Vantage,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,180535
Aston Martin,V12 Vantage,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,195895
Aston Martin,V12 Vantage,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,180535
Aston Martin,V12 Vantage,2012,premium unleaded (required),510,MANUAL,rear wheel drive,2,Coupe,195895
Aston Martin,V12 Vantage S,2015,premium unleaded (required),565,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,182395
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,198195
Aston Martin,V12 Vantage S,2016,premium unleaded (required),565,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,183695
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,MANUAL,rear wheel drive,2,Convertible,145200
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,MANUAL,rear wheel drive,2,Convertible,131200
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,MANUAL,rear wheel drive,2,Coupe,130700
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,122400
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,MANUAL,rear wheel drive,2,Coupe,116700
Aston Martin,V8 Vantage,2014,premium unleaded (required),420,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,136900
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,136400
Aston Martin,V8 Vantage,2014,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,150900
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,MANUAL,rear wheel drive,2,Convertible,147495
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,MANUAL,rear wheel drive,2,Coupe,132995
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,MANUAL,rear wheel drive,2,Coupe,98200
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,MANUAL,rear wheel drive,2,Coupe,117995
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,103900
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,153195
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,138695
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,MANUAL,rear wheel drive,2,Convertible,112700
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,123695
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,138195
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,118400
Aston Martin,V8 Vantage,2015,premium unleaded (required),430,MANUAL,rear wheel drive,2,Convertible,132495
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,MANUAL,rear wheel drive,2,Convertible,148795
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,MANUAL,rear wheel drive,2,Coupe,134295
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,MANUAL,rear wheel drive,2,Coupe,103300
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,126995
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,MANUAL,rear wheel drive,2,Convertible,117800
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,141495
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,MANUAL,rear wheel drive,2,Convertible,135795
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,154495
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,139995
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Coupe,109000
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,MANUAL,rear wheel drive,2,Coupe,121295
Aston Martin,V8 Vantage,2016,premium unleaded (required),430,AUTOMATED_MANUAL,rear wheel drive,2,Convertible,123500
Aston Martin,Vanquish,2014,premium unleaded (required),565,AUTOMATIC,rear wheel drive,2,Convertible,296295
Aston Martin,Vanquish,2014,premium unleaded (required),565,AUTOMATIC,rear wheel drive,2,Coupe,278295
Aston Martin,Vanquish,2015,premium unleaded (required),568,AUTOMATIC,rear wheel drive,2,Convertible,301695
Aston Martin,Vanquish,2015,premium unleaded (required),568,AUTOMATIC,rear wheel drive,2,Coupe,283695
Aston Martin,Vanquish,2016,premium unleaded (required),568,AUTOMATIC,rear wheel drive,2,Coupe,287650
Aston Martin,Vanquish,2016,premium unleaded (required),568,AUTOMATIC,rear wheel drive,2,Convertible,305650
Aston Martin,Vanquish,2016,premium unleaded (required),568,AUTOMATIC,rear wheel drive,2,Coupe,302695
Aston Martin,Vanquish,2016,premium unleaded (required),568,AUTOMATIC,rear wheel drive,2,Convertible,320695
Aston Martin,Virage,2012,premium unleaded (required),490,AUTOMATIC,rear wheel drive,2,Coupe,208295
Aston Martin,Virage,2012,premium unleaded (required),490,AUTOMATIC,rear wheel drive,2,Convertible,223295
Audi,100,1992,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,100,1992,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,100,1992,regular unleaded,172,AUTOMATIC,all wheel drive,4,Wagon,2000
Audi,100,1992,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,100,1992,regular unleaded,172,MANUAL,all wheel drive,4,Sedan,2000
Audi,100,1993,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,100,1993,regular unleaded,172,AUTOMATIC,all wheel drive,4,Wagon,2000
Audi,100,1993,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,100,1993,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,100,1993,regular unleaded,172,MANUAL,all wheel drive,4,Sedan,2000
Audi,100,1994,regular unleaded,172,AUTOMATIC,front wheel drive,4,Wagon,2000
Audi,100,1994,regular unleaded,172,MANUAL,all wheel drive,4,Sedan,2000
Audi,100,1994,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,100,1994,regular unleaded,172,AUTOMATIC,front wheel drive,4,Sedan,2000
Audi,100,1994,regular unleaded,172,AUTOMATIC,all wheel drive,4,Wagon,2000
Audi,200,1990,regular unleaded,162,AUTOMATIC,front wheel drive,4,Sedan,2000
Audi,200,1990,regular unleaded,162,MANUAL,all wheel drive,4,Wagon,2000
Audi,200,1990,regular unleaded,162,MANUAL,all wheel drive,4,Sedan,2000
Audi,200,1991,regular unleaded,217,MANUAL,all wheel drive,4,Sedan,2000
Audi,200,1991,regular unleaded,217,MANUAL,all wheel drive,4,Wagon,2000
Audi,200,1991,regular unleaded,162,AUTOMATIC,front wheel drive,4,Sedan,2000
Audi,80,1990,regular unleaded,108,MANUAL,front wheel drive,4,Sedan,2000
Audi,80,1990,regular unleaded,130,MANUAL,all wheel drive,4,Sedan,2000
Audi,80,1991,regular unleaded,130,MANUAL,front wheel drive,4,Sedan,2000
Audi,80,1991,regular unleaded,130,MANUAL,all wheel drive,4,Sedan,2000
Audi,80,1992,regular unleaded,130,MANUAL,front wheel drive,4,Sedan,2000
Audi,80,1992,regular unleaded,130,MANUAL,all wheel drive,4,Sedan,2000
Audi,90,1993,regular unleaded,172,MANUAL,all wheel drive,4,Sedan,2000
Audi,90,1993,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,90,1993,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,90,1994,regular unleaded,172,MANUAL,all wheel drive,4,Sedan,2000
Audi,90,1994,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,90,1994,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,90,1995,regular unleaded,172,MANUAL,all wheel drive,4,Sedan,2000
Audi,90,1995,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,90,1995,regular unleaded,172,MANUAL,front wheel drive,4,Sedan,2000
Audi,A3,2015,diesel,150,AUTOMATED_MANUAL,front wheel drive,4,Sedan,35150
Audi,A3,2015,diesel,150,AUTOMATED_MANUAL,front wheel drive,4,Sedan,32600
Audi,A3,2015,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,33200
Audi,A3,2015,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,2,Convertible,44050
Audi,A3,2015,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,4,Sedan,29900
Audi,A3,2015,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,41650
Audi,A3,2015,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,2,Convertible,38150
Audi,A3,2015,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,35750
Audi,A3,2015,diesel,150,AUTOMATED_MANUAL,front wheel drive,4,Sedan,41050
Audi,A3,2015,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,47050
Audi,A3,2015,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,4,Sedan,38350
Audi,A3,2015,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,2,Convertible,35600
Audi,A3,2015,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,38600
Audi,A3,2015,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,41150
Audi,A3,2015,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,4,Sedan,32450
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,34200
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,39600
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,37700
Audi,A3,2016,diesel,150,AUTOMATED_MANUAL,front wheel drive,4,Sedan,33200
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,43050
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,2,Convertible,39300
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,2,Convertible,36600
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,4,Sedan,39750
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,2,Convertible,45450
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,48450
Audi,A3,2016,diesel,150,AUTOMATED_MANUAL,front wheel drive,4,Sedan,36700
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,4,Sedan,34400
Audi,A3,2016,diesel,150,AUTOMATED_MANUAL,front wheel drive,4,Sedan,35900
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,43100
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,36900
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,4,Sedan,33600
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,4,Sedan,30900
Audi,A3,2016,premium unleaded (recommended),170,AUTOMATED_MANUAL,front wheel drive,2,Convertible,40100
Audi,A3,2016,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,42300
Audi,A3,2016,diesel,150,AUTOMATED_MANUAL,front wheel drive,4,Sedan,42050
Audi,A3,2017,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,43150
Audi,A3,2017,premium unleaded (recommended),186,AUTOMATED_MANUAL,front wheel drive,4,Sedan,40150
Audi,A3,2017,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,37450
Audi,A3,2017,premium unleaded (recommended),186,AUTOMATED_MANUAL,front wheel drive,2,Convertible,37600
Audi,A3,2017,premium unleaded (recommended),186,AUTOMATED_MANUAL,front wheel drive,4,Sedan,34450
Audi,A3,2017,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,40300
Audi,A3,2017,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,49250
Audi,A3,2017,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,2,Convertible,43550
Audi,A3,2017,premium unleaded (recommended),186,AUTOMATED_MANUAL,front wheel drive,4,Sedan,31200
Audi,A3,2017,premium unleaded (recommended),186,AUTOMATED_MANUAL,front wheel drive,2,Convertible,40850
Audi,A3,2017,premium unleaded (recommended),186,AUTOMATED_MANUAL,front wheel drive,2,Convertible,46550
Audi,A3,2017,premium unleaded (recommended),220,AUTOMATED_MANUAL,all wheel drive,4,Sedan,34200
Audi,A4,2015,premium unleaded (required),220,AUTOMATIC,all wheel drive,4,Sedan,45000
Audi,A4,2015,premium unleaded (required),220,AUTOMATIC,all wheel drive,4,Sedan,39700
Audi,A4,2015,premium unleaded (required),220,MANUAL,all wheel drive,4,Sedan,43800
Audi,A4,2015,premium unleaded (required),220,AUTOMATIC,front wheel drive,4,Sedan,35500
Audi,A4,2015,premium unleaded (required),220,MANUAL,all wheel drive,4,Sedan,38500
Audi,A4,2015,premium unleaded (required),220,AUTOMATIC,front wheel drive,4,Sedan,37600
Audi,A4,2015,premium unleaded (required),220,MANUAL,all wheel drive,4,Sedan,36400
Audi,A4,2015,premium unleaded (required),220,AUTOMATIC,front wheel drive,4,Sedan,42900
Audi,A4,2015,premium unleaded (required),220,AUTOMATIC,all wheel drive,4,Sedan,37600
Audi,A4,2016,premium unleaded (required),220,MANUAL,all wheel drive,4,Sedan,37000
Audi,A4,2016,premium unleaded (required),220,AUTOMATIC,front wheel drive,4,Sedan,38000
Audi,A4,2016,premium unleaded (required),220,AUTOMATIC,all wheel drive,4,Sedan,38000
Audi,A4,2016,premium unleaded (required),220,AUTOMATIC,front wheel drive,4,Sedan,35900
Audi,A4,2016,premium unleaded (required),220,AUTOMATIC,all wheel drive,4,Sedan,40100
Audi,A4,2016,premium unleaded (required),220,MANUAL,all wheel drive,4,Sedan,39100
Audi,A4,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,front wheel drive,4,Sedan,37300
Audi,A4,2017,premium unleaded (recommended),190,AUTOMATED_MANUAL,front wheel drive,4,Sedan,34900
Audi,A4,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,all wheel drive,4,Sedan,48000
Audi,A4,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,all wheel drive,4,Sedan,43200
Audi,A4,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,front wheel drive,4,Sedan,41100
Audi,A4,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,front wheel drive,4,Sedan,45900
Audi,A4,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,all wheel drive,4,Sedan,39400
Audi,A4,2017,premium unleaded (recommended),190,AUTOMATED_MANUAL,front wheel drive,4,Sedan,38700
Audi,A4,2017,premium unleaded (recommended),190,AUTOMATED_MANUAL,front wheel drive,4,Sedan,37850
Audi,A4,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,all wheel drive,4,Sedan,42350
Audi,A4 allroad,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,all wheel drive,4,Wagon,51400
Audi,A4 allroad,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,all wheel drive,4,Wagon,44000
Audi,A4 allroad,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,all wheel drive,4,Wagon,47000
Audi,A5,2016,premium unleaded (required),220,AUTOMATIC,all wheel drive,2,Coupe,43800
Audi,A5,2016,premium unleaded (required),220,AUTOMATIC,all wheel drive,2,Coupe,41500
Audi,A5,2016,premium unleaded (required),220,AUTOMATIC,all wheel drive,2,Convertible,47900
Audi,A5,2016,premium unleaded (required),220,AUTOMATIC,all wheel drive,2,Convertible,50200
Audi,A5,2016,premium unleaded (required),220,MANUAL,all wheel drive,2,Coupe,40500
Audi,A5,2016,premium unleaded (required),220,MANUAL,all wheel drive,2,Coupe,42800
Audi,A5,2017,flex-fuel (premium unleaded recommended/E85),220,MANUAL,all wheel drive,2,Coupe,41200
Audi,A5,2017,flex-fuel (premium unleaded recommended/E85),220,AUTOMATIC,all wheel drive,2,Convertible,48600
Audi,A5,2017,flex-fuel (premium unleaded recommended/E85),220,AUTOMATIC,all wheel drive,2,Coupe,42200
Audi,A6,2015,diesel,240,AUTOMATIC,all wheel drive,4,Sedan,58700
Audi,A6,2015,premium unleaded (recommended),220,AUTOMATIC,all wheel drive,4,Sedan,50450
Audi,A6,2015,premium unleaded (recommended),220,AUTOMATIC,front wheel drive,4,Sedan,44800
Audi,A6,2015,premium unleaded (required),310,AUTOMATIC,all wheel drive,4,Sedan,60100
Audi,A6,2015,premium unleaded (recommended),220,AUTOMATIC,front wheel drive,4,Sedan,48350
Audi,A6,2015,premium unleaded (required),310,AUTOMATIC,all wheel drive,4,Sedan,56300
Audi,A6,2015,premium unleaded (recommended),220,AUTOMATIC,all wheel drive,4,Sedan,46900
Audi,A6,2015,diesel,240,AUTOMATIC,all wheel drive,4,Sedan,62500
Audi,A6,2016,premium unleaded (recommended),252,AUTOMATIC,all wheel drive,4,Sedan,52100
Audi,A6,2016,premium unleaded (recommended),252,AUTOMATED_MANUAL,front wheel drive,4,Sedan,49900
Audi,A6,2016,premium unleaded (recommended),252,AUTOMATED_MANUAL,front wheel drive,4,Sedan,46200
Audi,A6,2016,diesel,240,AUTOMATIC,all wheel drive,4,Sedan,59500
Audi,A6,2016,premium unleaded (required),333,AUTOMATIC,all wheel drive,4,Sedan,61600
Audi,A6,2016,premium unleaded (required),333,AUTOMATIC,all wheel drive,4,Sedan,57400
Audi,A6,2016,diesel,240,AUTOMATIC,all wheel drive,4,Sedan,63700
Audi,A6,2016,premium unleaded (recommended),252,AUTOMATIC,all wheel drive,4,Sedan,48400
Audi,A6,2017,premium unleaded (recommended),252,AUTOMATIC,all wheel drive,4,Sedan,53800
Audi,A6,2017,premium unleaded (required),333,AUTOMATIC,all wheel drive,4,Sedan,61600
Audi,A6,2017,premium unleaded (required),340,AUTOMATIC,all wheel drive,4,Sedan,67600
Audi,A6,2017,premium unleaded (required),333,AUTOMATIC,all wheel drive,4,Sedan,58600
Audi,A6,2017,premium unleaded (recommended),252,AUTOMATIC,all wheel drive,4,Sedan,49800
Audi,A6,2017,premium unleaded (recommended),252,AUTOMATED_MANUAL,front wheel drive,4,Sedan,51600
